4.457956,4.725765,4.735407,4.740125,30.84842,35.43526,35.57647,35.58589,35.59255,0.5089227;
3.963819,4.215725,4.235714,4.245493,27.39104,31.49106,31.63092,31.64233,31.6489,0.5285854;
3.757984,3.999201,4.020132,4.03037,25.96207,29.85292,29.988,29.99935,30.00569,0.5236285;
3.967865,4.195876,4.195886,4.195886,27.48562,31.55197,31.66692,31.67302,31.67845,0.4863724;
4.30536,4.59022,4.621248,4.636425,29.72015,34.19107,34.35465,34.36952,34.37719,0.5356904;
4.368524,4.630013,4.638679,4.642916,30.23217,34.72551,34.8629,34.87193,34.87841,0.5119906;
4.645437,4.945778,4.973442,4.986976,32.08709,36.90016,37.06939,37.08388,37.09183,0.5265127;
4.416172,4.73382,4.786726,4.81261,30.41487,35.04075,35.23496,35.25581,35.26489,0.5469421;
4.322204,4.632627,4.684023,4.709165,29.76898,34.29571,34.4853,34.5056,34.51446,0.5486192;
4.685924,4.96386,4.971044,4.974555,32.43577,37.25157,37.3963,37.40542,37.41225,0.5123515;
4.3773,4.628928,4.629012,4.629049,30.32156,34.80764,34.93454,34.9413,34.94729,0.4948441;
4.258503,4.5239,4.541037,4.54942,29.44184,33.83845,33.98328,33.99439,34.0012,0.515767;
4.499078,4.842532,4.912861,4.947268,30.93112,35.67495,35.89339,35.919,35.92918,0.5691578;
3.955791,4.207413,4.22755,4.2374,27.33494,31.427,31.56681,31.57825,31.58482,0.5371182;
4.266345,4.55735,4.595321,4.613897,29.42675,33.87084,34.04199,34.05864,34.06666,0.555489;
4.637513,4.922232,4.937338,4.944724,32.07404,36.85522,37.00847,37.01962,37.02684,0.5157866;
3.950641,4.184397,4.189983,4.192715,27.34773,31.40698,31.52842,31.53598,31.54171,0.5250272;
4.123757,4.381985,4.399597,4.408213,28.50686,32.76628,32.9078,32.91883,32.92548,0.5200854;
4.572001,4.973093,5.087685,5.143747,31.28884,36.19116,36.46717,36.50465,36.51747,0.5925286;
4.501561,4.777085,4.791047,4.797872,31.1361,35.77578,35.92367,35.9343,35.94127,0.5216183;
3.838383,4.077516,4.092899,4.10042,26.53749,30.50023,30.63068,30.64068,30.64682,0.5216706;
5.044965,5.334968,5.335058,5.335101,34.94649,40.11682,40.26308,40.27086,40.27777,0.4885868;
4.153278,4.419966,4.443179,4.454534,28.69269,32.99297,33.14236,33.15492,33.16193,0.5297736;
4.364438,4.65569,4.689197,4.70559,30.12112,34.65728,34.82569,34.8413,34.8492,0.5616262;
4.302937,4.6028,4.646366,4.667675,29.6616,34.15376,34.33299,34.35118,34.35957,0.5629857;
4.527581,4.826507,4.858611,4.874313,31.2559,35.95659,36.12796,36.14346,36.15149,0.5447616;
4.333442,4.606175,4.625827,4.635434,29.95258,34.43074,34.58088,34.59277,34.59983,0.5234078;
4.292946,4.590875,4.633316,4.654077,29.59615,34.07594,34.25346,34.27134,34.27965,0.5536211;
3.842869,4.116373,4.16,4.181346,26.47446,30.49527,30.66124,30.67875,30.68651,0.5516853;
3.86289,4.120149,4.149374,4.163667,26.66114,30.6752,30.82371,30.83741,30.84437,0.5314141;
3.846665,4.10528,4.1364,4.151623,26.54243,30.54345,30.69386,30.70805,30.7151,0.5541335;
4.319482,4.712008,4.831519,4.889992,29.52323,34.17608,34.45093,34.48934,34.50208,0.5848309;
4.450613,4.770912,4.824374,4.850532,30.6516,35.31383,35.50973,35.53078,35.53994,0.5536783;
4.27493,4.547427,4.569667,4.580544,29.53864,33.96174,34.11343,34.12592,34.13304,0.5315943;
4.373109,4.670616,4.708891,4.727616,30.16531,34.71937,34.894,34.9109,34.91908,0.5322931;
4.169968,4.483719,4.545114,4.575147,28.68112,33.07076,33.26847,33.29119,33.30042,0.5668952;
4.4227,4.732385,4.778385,4.800889,30.4831,35.1026,35.28835,35.30737,35.31606,0.5356534;
4.149329,4.415268,4.438051,4.449194,28.66678,32.96219,33.11093,33.12336,33.13035,0.5303454;
4.737967,5.065499,5.111278,5.133673,32.66771,37.60989,37.80448,37.82394,37.83304,0.5472635;
3.97818,4.299529,4.376341,4.41392,27.30124,31.52351,31.73498,31.76152,31.77135,0.5819633;
4.888071,5.243456,5.305158,5.33534,33.65445,38.78059,38.99948,39.0234,39.03362,0.5582209;
3.584709,3.838848,3.878725,3.898236,24.69867,28.4478,28.6016,28.61771,28.6249,0.546832;
3.989496,4.249074,4.274195,4.286482,27.55182,31.68786,31.83489,31.8477,31.8546,0.5516139;
5.211522,5.567217,5.613784,5.636564,35.94543,41.37441,41.5837,41.60409,41.6139,0.5351176;
