6,26,13,17,43
6,26,13,22,41
6,26,13,27,39
6,26,13,32,37
6,26,13,37,35
6,26,13,42,33
6,26,13,47,31
6,26,13,52,30
6,26,13,57,28
6,26,14,2,26
6,26,14,7,24
6,26,14,12,22
6,26,14,17,20
6,26,14,22,18
6,26,14,27,17
6,26,14,32,15
6,26,14,37,13
6,26,14,42,11
6,26,14,47,9
6,26,14,52,7
6,26,14,57,5
6,26,15,2,4
6,26,15,7,2
6,26,15,12,0
6,26,15,16,58
6,26,15,21,56
6,26,15,26,54
6,26,15,31,53
6,26,15,36,51
6,26,15,41,49
6,26,15,46,47
6,26,15,51,45
6,26,15,56,43
6,26,16,1,41
6,26,16,6,40
6,26,16,11,38
6,26,16,16,36
6,26,16,21,34
6,26,16,26,32
6,26,16,31,30
6,26,16,36,28
6,26,16,41,27
6,26,16,46,25
6,26,16,51,23
6,26,16,56,21
6,26,17,1,19
6,26,17,6,17
6,26,17,11,15
6,26,17,16,13
6,26,17,21,12
6,26,17,26,10
6,26,17,31,8
6,26,17,36,6
6,26,17,41,4
6,26,17,46,2
6,26,17,51,0
6,26,17,55,58
6,26,18,0,57
6,26,18,5,55
6,26,18,10,53
6,26,18,15,51
6,26,18,20,49
6,26,18,25,47
6,26,18,30,45
6,26,18,35,43
6,26,18,40,42
6,26,18,45,40
6,26,18,50,38
6,26,18,55,36
6,26,19,0,34
6,26,19,5,32
6,26,19,10,30
6,26,19,15,29
6,26,19,20,27
6,26,19,25,25
6,26,19,30,23
6,26,19,35,21
6,26,19,40,19
6,26,19,45,17
6,26,19,50,16
6,26,19,55,14
6,26,20,0,12
6,26,20,5,10
6,26,20,10,8
6,26,20,15,6
6,26,20,20,4
6,26,20,25,3
6,26,20,30,1
6,26,20,34,59
6,26,20,39,57
6,26,20,44,55
6,26,20,49,53
6,26,20,54,51
6,26,20,59,49
6,26,21,4,48
6,26,21,9,46
6,26,21,14,44
6,26,21,19,42
6,26,21,24,40
6,26,21,29,38
6,26,21,34,36
6,26,21,39,34
6,26,21,44,33
6,26,21,49,31
6,26,21,54,29
6,26,21,59,27
6,26,22,4,25
6,26,22,9,23
6,26,22,14,21
6,26,22,19,20
6,26,22,24,18
6,26,22,29,16
6,26,22,34,14
6,26,22,39,12
6,26,22,44,10
6,26,22,49,8
6,26,22,54,6
6,26,22,59,5
6,26,23,4,3
6,26,23,9,1
6,26,23,13,59
6,26,23,18,57
6,26,23,23,55
6,26,23,28,53
6,26,23,33,52
6,26,23,38,50
6,26,23,43,48
6,26,23,48,46
6,26,23,53,44
6,26,23,58,42
6,27,0,3,40
6,27,0,8,39
6,27,0,13,37
6,27,0,18,35
6,27,0,23,33
6,27,0,28,31
6,27,0,33,29
6,27,0,38,27
6,27,0,43,26
6,27,0,48,24
6,27,0,53,22
